a_1,a_2,a_3,a_4,b,y,He_Density
-204.2936385,251.7727742,-120.5362272,22.20440243,3.302686758,0.401749276,0.09211
-204.292273,251.7710913,-120.5354215,22.20425401,3.302664683,0.401841079,0.09211
-204.2909082,251.7694094,-120.5346163,22.20410568,3.302642619,0.401932833,0.09211
-204.2895441,251.7677283,-120.5338115,22.20395742,3.302620567,0.402024537,0.09211
-204.2881808,251.7660481,-120.5330071,22.20380924,3.302598527,0.402116192,0.09211
-204.2868182,251.7643688,-120.5322031,22.20366114,3.302576499,0.402207797,0.09211
-204.2854563,251.7626904,-120.5313996,22.20351312,3.302554482,0.402299352,0.09211
-204.2840951,251.7610129,-120.5305965,22.20336518,3.302532477,0.402390858,0.09211
-204.2827347,251.7593363,-120.5297938,22.20321731,3.302510484,0.402482315,0.09211
-204.281375,251.7576606,-120.5289916,22.20306953,3.302488503,0.402573723,0.09211
-204.2800161,251.7559859,-120.5281898,22.20292183,3.302466533,0.402665081,0.09211
-204.2786578,251.754312,-120.5273884,22.2027742,3.302444576,0.402756389,0.09211
-204.2773003,251.752639,-120.5265875,22.20262666,3.30242263,0.402847649,0.09211
-204.2759436,251.7509669,-120.525787,22.2024792,3.302400696,0.402938859,0.09211
-204.2745876,251.7492957,-120.5249869,22.20233181,3.302378774,0.40303002,0.09212
-204.2732323,251.7476255,-120.5241872,22.20218451,3.302356864,0.403121132,0.09212
-204.2718777,251.7459561,-120.523388,22.20203728,3.302334966,0.403212194,0.09212
-204.2705239,251.7442876,-120.5225892,22.20189014,3.302313079,0.403303208,0.09212
-204.2691708,251.7426201,-120.5217909,22.20174307,3.302291205,0.403394172,0.09212
-204.2678184,251.7409534,-120.520993,22.20159609,3.302269342,0.403485088,0.09212
-204.2664668,251.7392877,-120.5201955,22.20144918,3.302247492,0.403575954,0.09212
-204.265116,251.7376229,-120.5193985,22.20130236,3.302225653,0.403666771,0.09212
-204.2637658,251.735959,-120.5186019,22.20115561,3.302203826,0.403757539,0.09212
-204.2624164,251.734296,-120.5178057,22.20100895,3.302182011,0.403848258,0.09212
-204.2610678,251.7326339,-120.51701,22.20086236,3.302160208,0.403938928,0.09212
-204.2597199,251.7309727,-120.5162147,22.20071586,3.302138417,0.40402955,0.09212
-204.2583727,251.7293124,-120.5154199,22.20056944,3.302116638,0.404120122,0.09212
-204.2570263,251.7276531,-120.5146255,22.2004231,3.302094872,0.404210645,0.09212
-204.2556806,251.7259946,-120.5138315,22.20027683,3.302073117,0.40430112,0.09212
-204.2543356,251.7243371,-120.5130379,22.20013065,3.302051374,0.404391546,0.09212
-204.2529914,251.7226805,-120.5122448,22.19998455,3.302029643,0.404481923,0.09213
-204.251648,251.7210248,-120.5114522,22.19983854,3.302007924,0.404572251,0.09213
-204.2503052,251.71937,-120.51066,22.1996926,3.301986217,0.404662531,0.09213
-204.2489633,251.7177162,-120.5098682,22.19954674,3.301964522,0.404752762,0.09213
-204.2476221,251.7160633,-120.5090768,22.19940097,3.30194284,0.404842944,0.09213
-204.2462816,251.7144113,-120.5082859,22.19925527,3.301921169,0.404933077,0.09213
-204.2449418,251.7127602,-120.5074955,22.19910966,3.301899511,0.405023162,0.09213
-204.2436029,251.71111,-120.5067055,22.19896413,3.301877864,0.405113198,0.09213
-204.2422646,251.7094608,-120.5059159,22.19881868,3.30185623,0.405203186,0.09213
-204.2409272,251.7078124,-120.5051267,22.19867331,3.301834608,0.405293125,0.09213
-204.2395904,251.706165,-120.5043381,22.19852802,3.301812997,0.405383016,0.09213
-204.2382544,251.7045186,-120.5035498,22.19838281,3.3017914,0.405472858,0.09213
-204.2369192,251.702873,-120.502762,22.19823769,3.301769814,0.405562652,0.09213
-204.2355847,251.7012284,-120.5019746,22.19809265,3.30174824,0.405652397,0.09213
-204.234251,251.6995847,-120.5011877,22.19794769,3.301726679,0.405742094,0.09213
-204.232918,251.6979419,-120.5004013,22.19780281,3.301705129,0.405831743,0.09213
-204.2315858,251.6963001,-120.4996152,22.19765801,3.301683592,0.405921343,0.09213
-204.2302544,251.6946592,-120.4988296,22.19751329,3.301662067,0.406010895,0.09214
-204.2289236,251.6930192,-120.4980445,22.19736866,3.301640554,0.406100398,0.09214
-204.2275937,251.6913802,-120.4972598,22.19722411,3.301619054,0.406189854,0.09214
-204.2262645,251.6897421,-120.4964756,22.19707964,3.301597566,0.406279261,0.09214
-204.2249361,251.6881049,-120.4956918,22.19693526,3.30157609,0.40636862,0.09214
-204.2236084,251.6864687,-120.4949084,22.19679095,3.301554626,0.40645793,0.09214
-204.2222814,251.6848333,-120.4941255,22.19664673,3.301533174,0.406547193,0.09214
-204.2209553,251.683199,-120.4933431,22.19650259,3.301511735,0.406636407,0.09214
-204.2196299,251.6815655,-120.492561,22.19635853,3.301490308,0.406725573,0.09214
-204.2183052,251.679933,-120.4917795,22.19621456,3.301468893,0.406814692,0.09214
-204.2169813,251.6783015,-120.4909984,22.19607067,3.301447491,0.406903762,0.09214
-204.2156582,251.6766708,-120.4902177,22.19592686,3.301426101,0.406992784,0.09214
-204.2143359,251.6750412,-120.4894375,22.19578313,3.301404723,0.407081758,0.09214
-204.2130143,251.6734124,-120.4886577,22.19563949,3.301383357,0.407170685,0.09214
-204.2116934,251.6717846,-120.4878784,22.19549593,3.301362004,0.407259563,0.09214
-204.2103733,251.6701577,-120.4870996,22.19535245,3.301340663,0.407348393,0.09214
-204.209054,251.6685318,-120.4863211,22.19520906,3.301319335,0.407437176,0.09215
-204.2077355,251.6669068,-120.4855432,22.19506575,3.301298019,0.407525911,0.09215
-204.2064177,251.6652828,-120.4847657,22.19492252,3.301276715,0.407614597,0.09215
-204.2051007,251.6636597,-120.4839886,22.19477938,3.301255424,0.407703236,0.09215
-204.2037845,251.6620375,-120.483212,22.19463632,3.301234145,0.407791828,0.09215
-204.202469,251.6604163,-120.4824359,22.19449334,3.301212879,0.407880371,0.09215
-204.2011543,251.6587961,-120.4816602,22.19435045,3.301191624,0.407968867,0.09215
-204.1998403,251.6571768,-120.4808849,22.19420764,3.301170383,0.408057315,0.09215
-204.1985272,251.6555584,-120.4801101,22.19406491,3.301149154,0.408145716,0.09215
-204.1972148,251.653941,-120.4793358,22.19392227,3.301127937,0.408234069,0.09215
-204.1959031,251.6523245,-120.4785619,22.19377971,3.301106733,0.408322374,0.09215
-204.1945923,251.650709,-120.4777885,22.19363723,3.301085541,0.408410632,0.09215
-204.1932822,251.6490945,-120.4770155,22.19349484,3.301064361,0.408498842,0.09215
-204.1919729,251.6474809,-120.476243,22.19335253,3.301043195,0.408587005,0.09215
-204.1906643,251.6458682,-120.475471,22.19321031,3.30102204,0.40867512,0.09215
-204.1893566,251.6442565,-120.4746993,22.19306817,3.301000898,0.408763188,0.09215
-204.1880496,251.6426458,-120.4739282,22.19292611,3.300979769,0.408851208,0.09215
-204.1867434,251.641036,-120.4731575,22.19278414,3.300958652,0.408939181,0.09216
-204.1854379,251.6394271,-120.4723873,22.19264226,3.300937548,0.409027106,0.09216
-204.1841332,251.6378193,-120.4716175,22.19250045,3.300916456,0.409114984,0.09216
-204.1828294,251.6362123,-120.4708482,22.19235873,3.300895377,0.409202815,0.09216
-204.1815262,251.6346064,-120.4700793,22.1922171,3.30087431,0.409290599,0.09216
-204.1802239,251.6330014,-120.469311,22.19207555,3.300853256,0.409378335,0.09216
-204.1789224,251.6313973,-120.468543,22.19193409,3.300832215,0.409466024,0.09216
-204.1776216,251.6297943,-120.4677755,22.19179271,3.300811186,0.409553666,0.09216
-204.1763216,251.6281921,-120.4670085,22.19165141,3.30079017,0.40964126,0.09216
-204.1750224,251.626591,-120.466242,22.1915102,3.300769167,0.409728808,0.09216
-204.1737239,251.6249908,-120.4654759,22.19136908,3.300748176,0.409816308,0.09216
-204.1724263,251.6233915,-120.4647102,22.19122804,3.300727197,0.409903762,0.09216
-204.1711294,251.6217933,-120.4639451,22.19108709,3.300706232,0.409991168,0.09216
-204.1698333,251.620196,-120.4631804,22.19094622,3.300685279,0.410078527,0.09216
-204.168538,251.6185996,-120.4624161,22.19080543,3.300664338,0.410165839,0.09216
-204.1672435,251.6170043,-120.4616523,22.19066473,3.300643411,0.410253104,0.09216
-204.1659498,251.6154099,-120.460889,22.19052412,3.300622496,0.410340322,0.09216
-204.1646569,251.6138164,-120.4601262,22.19038359,3.300601594,0.410427493,0.09217
-204.1633647,251.612224,-120.4593638,22.19024315,3.300580704,0.410514618,0.09217
-204.1620733,251.6106325,-120.4586018,22.19010279,3.300559827,0.410601695,0.09217
-204.1607827,251.6090419,-120.4578404,22.18996252,3.300538963,0.410688726,0.09217
-204.1594929,251.6074524,-120.4570794,22.18982233,3.300518112,0.41077571,0.09217
-204.1582039,251.6058638,-120.4563188,22.18968223,3.300497273,0.410862646,0.09217
-204.1569157,251.6042762,-120.4555588,22.18954222,3.300476447,0.410949537,0.09217
-204.1556283,251.6026896,-120.4547992,22.18940229,3.300455634,0.41103638,0.09217
-204.1543416,251.6011039,-120.45404,22.18926244,3.300434834,0.411123177,0.09217
-204.1530558,251.5995192,-120.4532814,22.18912269,3.300414047,0.411209927,0.09217
-204.1517707,251.5979355,-120.4525232,22.18898302,3.300393272,0.41129663,0.09217
-204.1504865,251.5963528,-120.4517654,22.18884343,3.30037251,0.411383287,0.09217
-204.149203,251.594771,-120.4510082,22.18870393,3.300351761,0.411469897,0.09217
-204.1479203,251.5931903,-120.4502514,22.18856452,3.300331025,0.411556461,0.09217
-204.1466385,251.5916105,-120.449495,22.18842519,3.300310302,0.411642978,0.09217
-204.1453574,251.5900316,-120.4487392,22.18828596,3.300289591,0.411729448,0.09217
-204.1440771,251.5884538,-120.4479838,22.1881468,3.300268894,0.411815872,0.09217
-204.1427976,251.5868769,-120.4472289,22.18800774,3.300248209,0.41190225,0.09218
-204.1415189,251.5853011,-120.4464744,22.18786876,3.300227537,0.411988581,0.09218
-204.140241,251.5837262,-120.4457205,22.18772986,3.300206878,0.412074866,0.09218
-204.1389639,251.5821523,-120.4449669,22.18759106,3.300186232,0.412161104,0.09218
-204.1376876,251.5805794,-120.4442139,22.18745234,3.300165599,0.412247296,0.09218
-204.1364121,251.5790074,-120.4434613,22.18731371,3.300144978,0.412333442,0.09218
-204.1351374,251.5774365,-120.4427093,22.18717516,3.300124371,0.412419541,0.09218
-204.1338635,251.5758665,-120.4419576,22.1870367,3.300103777,0.412505594,0.09218
-204.1325904,251.5742975,-120.4412065,22.18689833,3.300083195,0.412591601,0.09218
-204.1313181,251.5727295,-120.4404558,22.18676005,3.300062627,0.412677562,0.09218
-204.1300466,251.5711626,-120.4397056,22.18662185,3.300042072,0.412763476,0.09218
-204.1287759,251.5695965,-120.4389559,22.18648374,3.300021529,0.412849344,0.09218
-204.127506,251.5680315,-120.4382066,22.18634572,3.300001,0.412935166,0.09218
-204.126237,251.5664675,-120.4374579,22.18620778,3.299980483,0.413020942,0.09218
-204.1249687,251.5649045,-120.4367096,22.18606993,3.29995998,0.413106672,0.09218
-204.1237012,251.5633424,-120.4359617,22.18593217,3.299939489,0.413192356,0.09218
-204.1224345,251.5617814,-120.4352144,22.1857945,3.299919012,0.413277994,0.09218
-204.1211687,251.5602213,-120.4344675,22.18565692,3.299898548,0.413363586,0.09218
-204.1199036,251.5586623,-120.4337211,22.18551942,3.299878096,0.413449132,0.09219
-204.1186394,251.5571042,-120.4329752,22.18538201,3.299857658,0.413534632,0.09219
-204.117376,251.5555472,-120.4322297,22.18524469,3.299837233,0.413620086,0.09219
-204.1161133,251.5539911,-120.4314848,22.18510746,3.299816821,0.413705494,0.09219
-204.1148515,251.552436,-120.4307403,22.18497031,3.299796422,0.413790857,0.09219
-204.1135905,251.550882,-120.4299963,22.18483326,3.299776036,0.413876173,0.09219
-204.1123303,251.5493289,-120.4292527,22.18469629,3.299755663,0.413961444,0.09219
-204.1110709,251.5477768,-120.4285097,22.18455941,3.299735304,0.414046669,0.09219
-204.1098124,251.5462257,-120.4277671,22.18442262,3.299714957,0.414131848,0.09219
-204.1085546,251.5446757,-120.427025,22.18428591,3.299694624,0.414216981,0.09219
-204.1072977,251.5431266,-120.4262834,22.1841493,3.299674304,0.414302069,0.09219
-204.1060416,251.5415786,-120.4255423,22.18401277,3.299653997,0.414387111,0.09219
-204.1047862,251.5400315,-120.4248016,22.18387633,3.299633703,0.414472108,0.09219
-204.1035318,251.5384855,-120.4240615,22.18373998,3.299613423,0.414557059,0.09219
-204.1022781,251.5369404,-120.4233218,22.18360372,3.299593155,0.414641964,0.09219
-204.1010252,251.5353964,-120.4225826,22.18346755,3.299572901,0.414726824,0.09219
-204.0997732,251.5338534,-120.4218438,22.18333147,3.29955266,0.414811638,0.09219
-204.0985219,251.5323114,-120.4211056,22.18319547,3.299532432,0.414896407,0.0922
-204.0972715,251.5307703,-120.4203678,22.18305957,3.299512218,0.41498113,0.0922
-204.096022,251.5292303,-120.4196306,22.18292375,3.299492016,0.415065808,0.0922
-204.0947732,251.5276914,-120.4188938,22.18278803,3.299471828,0.41515044,0.0922
-204.0935252,251.5261534,-120.4181575,22.18265239,3.299451654,0.415235027,0.0922
-204.0922781,251.5246164,-120.4174216,22.18251684,3.299431492,0.415319569,0.0922
-204.0910318,251.5230805,-120.4166863,22.18238138,3.299411344,0.415404065,0.0922
-204.0897863,251.5215455,-120.4159515,22.18224601,3.299391209,0.415488516,0.0922
-204.0885417,251.5200116,-120.4152171,22.18211073,3.299371087,0.415572922,0.0922
-204.0872978,251.5184787,-120.4144832,22.18197554,3.299350979,0.415657282,0.0922
-204.0860548,251.5169468,-120.4137498,22.18184044,3.299330884,0.415741598,0.0922
-204.0848127,251.5154159,-120.4130169,22.18170543,3.299310803,0.415825868,0.0922
-204.0835713,251.5138861,-120.4122845,22.18157051,3.299290734,0.415910093,0.0922
-204.0823308,251.5123572,-120.4115526,22.18143568,3.29927068,0.415994272,0.0922
-204.0810911,251.5108294,-120.4108211,22.18130094,3.299250638,0.416078407,0.0922
-204.0798522,251.5093026,-120.4100902,22.18116628,3.29923061,0.416162497,0.0922
-204.0786141,251.5077769,-120.4093597,22.18103172,3.299210595,0.416246541,0.0922
-204.0773769,251.5062521,-120.4086297,22.18089725,3.299190594,0.416330541,0.0922
-204.0761405,251.5047284,-120.4079002,22.18076287,3.299170606,0.416414495,0.09221
-204.074905,251.5032057,-120.4071712,22.18062858,3.299150631,0.416498405,0.09221
-204.0736703,251.501684,-120.4064427,22.18049438,3.29913067,0.416582269,0.09221
-204.0724364,251.5001633,-120.4057147,22.18036027,3.299110723,0.416666089,0.09221
-204.0712033,251.4986437,-120.4049872,22.18022625,3.299090789,0.416749864,0.09221
-204.0699711,251.4971251,-120.4042602,22.18009232,3.299070868,0.416833594,0.09221
-204.0687397,251.4956075,-120.4035336,22.17995848,3.299050961,0.416917279,0.09221
-204.0675091,251.4940909,-120.4028076,22.17982473,3.299031067,0.417000919,0.09221
-204.0662794,251.4925754,-120.402082,22.17969107,3.299011187,0.417084515,0.09221
-204.0650505,251.4910609,-120.4013569,22.17955751,3.29899132,0.417168066,0.09221
-204.0638224,251.4895474,-120.4006324,22.17942403,3.298971467,0.417251572,0.09221
-204.0625952,251.488035,-120.3999083,22.17929064,3.298951627,0.417335033,0.09221
-204.0613688,251.4865236,-120.3991847,22.17915735,3.298931801,0.41741845,0.09221
-204.0601433,251.4850132,-120.3984616,22.17902415,3.298911988,0.417501822,0.09221
-204.0589185,251.4835039,-120.397739,22.17889103,3.298892189,0.417585149,0.09221
-204.0576947,251.4819956,-120.3970169,22.17875801,3.298872403,0.417668432,0.09221
-204.0564716,251.4804883,-120.3962953,22.17862508,3.298852631,0.41775167,0.09221
-204.0552495,251.4789821,-120.3955742,22.17849225,3.298832873,0.417834864,0.09221
-204.0540281,251.4774769,-120.3948536,22.1783595,3.298813128,0.417918013,0.09222
-204.0528076,251.4759727,-120.3941335,22.17822684,3.298793397,0.418001118,0.09222
-204.0515879,251.4744696,-120.3934138,22.17809428,3.298773679,0.418084179,0.09222
-204.0503691,251.4729675,-120.3926947,22.17796181,3.298753975,0.418167194,0.09222
-204.0491511,251.4714664,-120.3919761,22.17782943,3.298734285,0.418250166,0.09222
-204.047934,251.4699664,-120.391258,22.17769714,3.298714608,0.418333093,0.09222
-204.0467177,251.4684675,-120.3905403,22.17756494,3.298694945,0.418415976,0.09222
-204.0455022,251.4669695,-120.3898232,22.17743283,3.298675296,0.418498815,0.09222
-204.0442876,251.4654727,-120.3891066,22.17730082,3.29865566,0.418581609,0.09222
-204.0430739,251.4639768,-120.3883904,22.1771689,3.298636038,0.418664359,0.09222
-204.041861,251.462482,-120.3876748,22.17703707,3.29861643,0.418747065,0.09222
-204.0406489,251.4609883,-120.3869597,22.17690533,3.298596835,0.418829726,0.09222
-204.0394377,251.4594956,-120.386245,22.17677369,3.298577255,0.418912344,0.09222
-204.0382274,251.4580039,-120.3855309,22.17664214,3.298557687,0.418994917,0.09222
-204.0370178,251.4565133,-120.3848173,22.17651068,3.298538134,0.419077446,0.09222
-204.0358092,251.4550237,-120.3841041,22.17637931,3.298518594,0.419159931,0.09222
-204.0346014,251.4535352,-120.3833915,22.17624803,3.298499068,0.419242372,0.09222
-204.0333944,251.4520478,-120.3826794,22.17611685,3.298479556,0.419324769,0.09222
-204.0321883,251.4505613,-120.3819678,22.17598576,3.298460058,0.419407122,0.09223
-204.030983,251.449076,-120.3812567,22.17585476,3.298440573,0.419489431,0.09223
-204.0297786,251.4475917,-120.380546,22.17572386,3.298421102,0.419571696,0.09223
-204.0285751,251.4461084,-120.3798359,22.17559304,3.298401645,0.419653918,0.09223
-204.0273724,251.4446262,-120.3791263,22.17546233,3.298382202,0.419736095,0.09223
-204.0261706,251.443145,-120.3784172,22.1753317,3.298362773,0.419818228,0.09223
-204.0249696,251.4416649,-120.3777086,22.17520117,3.298343357,0.419900318,0.09223
-204.0237694,251.4401859,-120.3770005,22.17507073,3.298323955,0.419982364,0.09223
-204.0225702,251.4387079,-120.3762929,22.17494038,3.298304568,0.420064366,0.09223
-204.0213718,251.437231,-120.3755859,22.17481012,3.298285194,0.420146324,0.09223
-204.0201742,251.4357551,-120.3748793,22.17467996,3.298265834,0.420228238,0.09223
-204.0189775,251.4342803,-120.3741732,22.1745499,3.298246487,0.420310109,0.09223
-204.0177817,251.4328065,-120.3734677,22.17441992,3.298227155,0.420391936,0.09223
-204.0165867,251.4313338,-120.3727626,22.17429004,3.298207837,0.42047372,0.09223
-204.0153926,251.4298622,-120.3720581,22.17416026,3.298188532,0.42055546,0.09223
-204.0141993,251.4283916,-120.371354,22.17403056,3.298169242,0.420637156,0.09223
-204.0130069,251.4269221,-120.3706505,22.17390096,3.298149965,0.420718809,0.09223
-204.0118154,251.4254537,-120.3699475,22.17377146,3.298130702,0.420800418,0.09223
-204.0106248,251.4239863,-120.369245,22.17364205,3.298111454,0.420881983,0.09224
-204.009435,251.42252,-120.368543,22.17351273,3.298092219,0.420963506,0.09224
-204.008246,251.4210547,-120.3678415,22.1733835,3.298072998,0.421044984,0.09224
-204.0070579,251.4195905,-120.3671405,22.17325437,3.298053791,0.42112642,0.09224
-204.0058707,251.4181274,-120.36644,22.17312534,3.298034598,0.421207812,0.09224
-204.0046844,251.4166654,-120.3657401,22.1729964,3.29801542,0.42128916,0.09224
-204.0034989,251.4152044,-120.3650406,22.17286755,3.297996255,0.421370466,0.09224
-204.0023143,251.4137445,-120.3643417,22.1727388,3.297977104,0.421451728,0.09224
-204.0011306,251.4122856,-120.3636433,22.17261014,3.297957967,0.421532946,0.09224
